2018-12-09	8ad8c18a5dbaf590015dcfc3023036de	潞城店	fab0827e104b4c138460d34c1c7ef7bb	2018-12-09 13:37:06.0	11:02:53	cancel	4fb4e2f74f51727c941736ae748ad472	安心合作社北京优超店	日用百货	69	69	\N	\N	09294e20c3b74c5fb47ed23e5cc3b15a	64a64fbc8c3558e99314032a65f3a56c	云南花皮冰糖橙约4.5kg箱
2018-12-09	8ad8c18a5dbaf590015dcfc3023036de	潞城店	fab0827e104b4c138460d34c1c7ef7bb	2018-12-09 13:51:09.0	11:02:53	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	69	92.59999999999999	\N	2018-12-09 16:39:01.0	70d8781d2d6247cb9a49f3afcda223d4	646b037656057e2a074ea79d9e589fea	芭提娅罐装芒果汁230ml
2018-12-09	8ad8c18a5dbaf590015dcfc3023036de	潞城店	fab0827e104b4c138460d34c1c7ef7bb	2018-12-09 13:51:09.0	11:02:53	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	69	92.59999999999999	\N	2018-12-09 16:39:01.0	70d8781d2d6247cb9a49f3afcda223d4	2f1594d70ecce71dfbdfe8ed55e3c0ef	芭提娅罐装荔枝汁饮料230ml
2018-12-09	8ad8c18a5dbaf590015dcfc3023036de	潞城店	fab0827e104b4c138460d34c1c7ef7bb	2018-12-09 13:51:09.0	11:02:53	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	69	92.59999999999999	\N	2018-12-09 16:39:01.0	70d8781d2d6247cb9a49f3afcda223d4	5064815fa24909fef299c447a99d9409	福建平和白心蜜柚1.5kg个
2018-12-09	8ad8c18a5dbaf590015dcfc3023036de	潞城店	fab0827e104b4c138460d34c1c7ef7bb	2018-12-09 13:51:09.0	11:02:53	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	69	92.59999999999999	\N	2018-12-09 16:39:01.0	70d8781d2d6247cb9a49f3afcda223d4	d831a38ae8c66c697100a1b957e32ccf	云南特产花皮冰糖橙约4.5kg箱
2018-12-09	00000000000000000000000000000035	椿树店	9b37838c242245cdad6df2a2e274ac19	2018-12-09 14:37:54.0	14:12:30	signed	b87b2479f871070ee42add29b922a504	高端衣物洗护	洗衣	22	22	\N	2018-12-13 10:05:01.0	5d40a5ef6b33425491d7b0fc41aef161	497e0c94af05eb7506c08eaadafc1239	高端裤装洗护
2018-12-09	00000000000000000000000000000035	椿树店	9b37838c242245cdad6df2a2e274ac19	2018-12-09 14:37:54.0	14:12:30	signed	00000000000000000000000000000127	衣物专业清洗	洗衣	46	46	\N	2018-12-13 10:05:09.0	848db358dca64149a7ae4beab79045e7	0000000000000000000000000000s227	衬衫清洗
2018-12-09	00000000000000000000000000000035	椿树店	9b37838c242245cdad6df2a2e274ac19	2018-12-09 14:37:54.0	14:12:30	signed	00000000000000000000000000000127	衣物专业清洗	洗衣	46	46	\N	2018-12-13 10:05:09.0	848db358dca64149a7ae4beab79045e7	0000000000000000000000000000s250	西服/夹克清洗
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 15:20:10.0	15:19:12	success	c4bab9ca20b4b98f30f06a8bb7ed2973	丽华快餐（北京）	养老餐	110	110	\N	2018-12-09 15:24:34.0	3b3c46eaeca646c78d2fa80ecc99a97f	1464591cbef61953c3d4c0d14ad0ab1b	丽华-养老餐充值（100元）
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 15:20:10.0	15:19:12	success	c4bab9ca20b4b98f30f06a8bb7ed2973	丽华快餐（北京）	养老餐	110	110	\N	2018-12-09 15:24:34.0	3b3c46eaeca646c78d2fa80ecc99a97f	f77f759331d35cc714180163c8295fb0	丽华-养老餐充值（10元）
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 15:22:11.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	138.5	138.5	\N	2018-12-09 15:23:39.0	c0710fb0b8f34e079f2f415fd9d22086	9f95f605f37b2aaf89a100452050c8cd	可口可乐500ml
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 15:22:11.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	138.5	138.5	\N	2018-12-09 15:23:39.0	c0710fb0b8f34e079f2f415fd9d22086	2d5107eac44e194594d685de2557e169	怡宝纯净水555ml
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 15:22:11.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	138.5	138.5	\N	2018-12-09 15:23:39.0	c0710fb0b8f34e079f2f415fd9d22086	5a70663e0097cd761c7e9690dddd0ce6	脉动青柠味600ml
2018-12-09	8ad8c18358881c1f01588b6caf2417d3	金顶街店	9f5002570ce84b7a80d79eb822eec8c5	2018-12-09 15:22:11.0	15:19:12	success	7fe26503b19b36722e71b23f9aa6c501	安心合作社北京仓店	日用百货	138.5	138.5	\N	2018-12-09 15:23:39.0	c0710fb0b8f34e079f2f415fd9d22086	a13e791f4a3181692108f7a37c47ec5f	黑尚莓冰莓酒2L
